x,y
2.555840378645441,7.504925655552472
1.5273006149346837,4.976338426611439
2.8152523758330577,6.556965091850735
2.159247756458776,1.5198264982729643
7.632511280367805,2.3201245044281666
7.380968640717142,2.0042762373508665
2.265010745122851,2.7804361016978874
2.418290259340105,5.801985091558796
1.5186347102164826,3.48182254760715
0.8792241532855902,6.873205481537969
1.2147930791616393,2.3696827794106166
8.668553689652114,2.0962345162739053
8.293278596877478,2.2480961709381155
1.4584623997552328,2.489341031072694
8.94343774725106,3.054014785128087
2.378590099658836,1.941736869874502
2.940453256719963,6.496537678040543
3.5455131917010494,7.477365860588827
2.4376779049360304,1.8382458780528848
6.943813434383486,4.465167012683483
8.315561713902637,2.6632124153437897
2.412028213766928,2.411028760729767
8.060643646554981,2.4582706307903104
2.549008152299611,0.7098273030482787
0.8677034063596685,1.6634837417877129
2.7196799003466006,2.2458396167012875
2.289116484406731,3.230429253172775
8.07946584434338,3.601109698697431
8.270797125995532,2.667769668879359
2.9720092076024307,7.416640508508408
3.4725238645538474,6.8869628644663266
2.792326918909116,4.797485637505515
8.695684736084528,4.084510287043961
8.216365460623871,2.9598095124406902
8.258174848270471,2.3382152451581417
7.345423453413222,4.673909820548368
8.057252989775513,2.6178740425879066
3.195040571016959,5.548737095410617
8.461245570444612,3.2490001236348287
3.352011560042666,5.598356620517911
8.83003195540632,2.5919868809162026
8.400733750099505,2.217955804161159
3.4926196089158053,2.37906633672943
8.061894646118095,2.310972638937389
2.5681922557525105,5.37735621967815
4.240400394251262,5.201316767408967
3.0147471464523146,6.278065364289337
2.850502684670913,5.64821515338066
2.56406473055284,6.319308891481657
6.881145940944687,3.4503753893524567
2.055841667992015,1.6917491225105918
4.477309596838133,5.143932186939078
6.369500371857717,2.1935309512660766
2.650813773895736,1.0153085468528358
8.960971137731155,2.673539701582759
3.739221615365521,5.852078290845609
7.912991881234514,3.321369377679153
9.160914886236034,3.7674166608681654
9.274549301311518,2.5910274588550517
2.585910960771063,6.179030361311119
3.497447969773757,4.743820224087635
1.0104394312975344,0.943634709532579
1.6117091617367172,2.065499311509058
1.2929140510390935,2.1229800847564224
3.5268354181382646,7.608163631013079
7.5385829355453335,3.604312980660605
7.897665926815387,2.2355676475196593
2.236896221651661,2.2088442177439114
3.956037303139874,4.78145047617298
2.9142582516120163,2.6015464261494192
2.711227067344736,6.927463842691399
2.079721092070113,1.5972194767070407
1.9987684606476448,7.155011683258608
3.022654700904369,6.023804911596597
3.5089487209684243,2.139662250265471
2.558221564575223,6.506345454204409
7.639947622816605,3.498279945877999
2.4175532524935184,2.237587738586549
1.3817398283699425,1.810545114607993
2.7707009033954577,2.330224741549199
0.8171824077060581,1.424124633284233
2.0908138762009982,2.529704539616837
2.580383786976181,6.391499648982334
2.1670908760038046,0.4322639008961795
9.751842346574138,2.353361371715879
-0.5930138720552582,1.180489886932568
3.455813824185763,6.358166848013852
9.95660158369346,3.103376945580182
2.1385447406809455,2.3082539037830694
1.2644606126129574,3.2399475240140316
3.3946543207047113,6.147868898955899
4.0046049004588165,5.284314158224397
8.7800957867342,2.882354094798289
1.564493820379854,2.0887380717678927
8.01473470335164,4.341149849820226
3.8589053998878176,5.178787760471152
3.294938647098321,5.6853289501381115
2.4694856750402163,3.7523645006479827
2.13515476767339,6.842522282666323
3.1494134115816625,5.395693654117342
3.158467808614284,5.884511670460846
1.6863134774942738,0.8291880414943051
1.8709714306671927,2.3232406854516308
3.268813452916282,1.0097476009385207
1.616660609723768,1.8514728186689462
3.065827191420339,6.852384300052281
7.367620435643751,3.3771746857087965
2.6500206579153582,3.0849920228566585
3.787457918781267,5.828808924619593
2.0104015135023254,3.1628272617258535
2.5528625221827292,6.301769500051616
2.101822382750161,6.30592779694724
1.6224545073684533,2.871160477573893
1.4383575248981182,1.7378702827217853
3.1530186312528925,0.8513102790564484
9.349713308058051,3.7053118055595604
6.503366463179315,2.718789212766953
7.526084860608905,2.308807384256147
3.044383045723463,2.0168030733062072
0.8424906856467427,5.95656410678575
8.49133336003474,3.606006168037844
2.4365250475657927,4.873230962909152
7.392693870757041,3.1203150291809663
1.942391902735733,2.8028263183136195
7.389392674765986,1.5560943194683847
1.9244395911725782,5.265078442812642
1.6244204912520384,2.4340480348687716
3.16233841668104,4.787404708002215
1.9121150872160646,6.597002852821777
2.660333079190424,2.650807708800511
3.656385744957891,6.405819224885838
3.013528919349298,1.4338644275049752
1.8036895071977037,1.3970110685140082
7.784100051765303,2.216989027374154
2.5861692399197023,7.127477952148464
1.620043751071235,1.4773366139410304
9.302892436457034,1.8959188334280868
2.608448445985422,6.835328701655258
1.7258283867785844,1.3581781846227048
1.576191836986369,2.410613946490685
8.044579929830956,3.8753532147767586
0.7845040272367891,1.6126127417069989
9.201885641676823,3.05927582433582
3.5687679745627934,6.355410649188832
-0.09579608327179567,2.657522003500179
8.195973256886978,2.5944454597030964
1.3368039912623422,1.5518551678424244
3.5201609423669287,5.920659308976494
3.9652071732066854,5.346451463210212
8.179273985448333,3.010073920625436
2.069637654590537,1.760794119627306
8.078140878839065,2.3815921729156266
7.482741692605979,2.134761597108484
2.7313722405678975,7.335217220231515
2.509769047612491,5.689838752051212
7.949856722181463,3.7641138564009906
0.9912928365319638,2.734289557643821
1.3532051176854498,1.5985943651323709
7.05339318986738,1.3686142577919194
2.963531186915602,6.194671559458153
2.1351493379200823,6.492748485555411
2.969892238060121,6.8826415056132175
4.252419223387473,5.94739979114161
2.5014875788601882,5.555618304671796
2.6435979828793825,7.1627075816941606
1.3733973661310102,1.7423507870354595
2.725849924735721,5.702847307203367
8.23181988551713,4.660320638916351
8.94355209657703,2.6246594783162362
2.4297233738582684,6.085144182153518
2.9604290322780535,6.539855593733283
2.807011153714936,6.281644317211438
1.3286259814218893,1.7526300993190282
2.259267175515836,1.6919341756669468
2.8034055487312446,5.781821144201864
2.111539323627337,7.401816354738898
6.724457872964506,2.5204999816369815
8.26154189901133,2.8247195769529085
2.234457978638945,1.4285188655789058
2.0514240152763703,1.137804177656555
4.26365771658457,5.581711978277386
8.697856509376543,3.1466736045906814
2.500145137843457,6.020872840168667
1.7477846042877234,2.607175376394614
3.3059290431453086,0.8558868976314937
2.541070394495811,5.562512847007686
1.8258550374182239,2.879021481589752
2.7323216941616595,2.2630008877277477
1.4705708281852896,2.6819466678369794
8.499295853641724,3.502676407411424
2.539489739009781,6.0976078517162895
7.4252446229980515,2.829242278630522
2.763201410794562,2.5211130010446383
1.3659834092538394,1.908210846826481
3.853339751671323,6.935436472356538
2.3973713224089863,1.8893885590630524
7.342223683546855,3.19494976919353
2.313313775855029,6.560247903527193
1.7979454788854716,1.0017734544281205
7.808841562506872,2.273949070366722
8.5108739670219,1.670783950184832
2.9737973838272014,5.565260183092988
2.972252090090575,6.187371786029217
8.805034247371552,2.538486504381481
3.7151552714602607,2.507135217854409
8.76033907054884,2.5384770754700776
1.2735807395830312,0.8701570389317668
8.926488698800053,3.6333301551703485
6.664475775102902,3.434688153903948
7.914375712036354,2.1718061420645007
7.195186094800238,2.0286491097698143
3.823324509860515,6.378077985930434
2.824799617996761,2.7450240952929588
2.224793494188026,1.501840384143525
4.157582307482986,6.15724382120926
2.3550555425169826,2.6197072427434693
3.106375739317501,5.439903348048661
9.571780106333112,3.028210841577383
2.9868616831417985,6.950714618758467
3.4141272163752987,5.419404949477228
3.9194186610285406,5.43745885989929
4.479164875956276,6.901252023638206
3.213640212695407,6.71170463649875
3.2462414151136474,4.631865285874699
2.498426353769786,7.449958846397543
10.46310464676419,3.8956599291476612
2.0465669747568,1.0856237617355013
0.6200657339895737,1.5501699766072219
8.696899762745353,2.739181174265727
3.825475631574908,4.811551701570423
2.5907732639963283,2.137094624951976
2.0734086212284017,0.40994486831928567
2.6580359296825513,1.0233250800231821
6.787847150241158,4.09349941395562
3.9968681539981032,4.34128781407348
7.478531113758272,3.0379189370531314
3.4123633922248775,2.3239853687687644
7.993621886946706,4.183955311112021
8.019608139407154,3.3983986329963596
2.7960182260633157,7.203194390866151
8.664268653235396,2.3151329392729063
1.9757564810632844,6.697965862624116
0.7594692551470938,2.054850379844822
3.486317207773231,6.149287298525087
3.022995858347854,7.0227614900858395
7.299505397292194,1.893760215228531
2.4120381490448386,5.082185192523777
1.642788038346383,2.685119035458778
8.686127698561616,2.8720491760292584
2.004090765313969,1.8123302932998824
2.5978348840986096,2.488296212346772
0.9374511608812555,2.157488988695299
6.6372940485158765,2.955561840882705
3.263370252405913,2.613947783322327
8.145493004046797,3.198576469040269
1.779579863260209,5.446473544095005
2.545562377035971,1.7517865947252351
8.516300759668118,4.0949052460258795
2.334115541516617,6.377132445109123
6.772708663411502,4.022141457518807
1.8212297717393193,2.5712003952736735
2.2893088200381073,1.4839041963159005
1.3344564736930222,7.35716509463203
4.839118498895401,5.709729151648273
1.2584556227375336,1.95237971515056
1.9722305842358054,1.0650575699043743
9.505619597180027,4.0763360369239825
1.9713391687120387,3.251714924651205
2.650289695071168,2.50370307353889
9.64859833990559,4.404272673954564
2.9268764632059234,1.3434541453186317
7.6445653919391106,3.3018403944358816
8.223974901055856,2.099608762161299
8.663524464946791,1.2310917527936918
8.55211519336889,2.679023622491331
8.087515835683915,3.5806132991189537
0.3798859306739142,2.149163451815542
8.307252359151446,2.9738442015247255
7.6231693555053415,3.185639949886109
9.315974170801027,2.8007711683548973
2.2060403125782115,1.9404432673870662
1.5285081944446308,2.67968167761682
3.3436945753060687,6.166150149730489
7.394919403772557,1.8621970323218606
3.228692312579924,6.26756543198962
2.274894631654769,0.5895678757098128
3.142160800746603,4.931724513031919
1.9383186324687167,2.272921579853315
2.054022563750339,0.8602014510292346
1.0792051380621577,2.3005584146765377
1.9214516623154296,6.594611275218172
9.722545966009246,2.3861219496895605
8.383183860597114,3.2669296842295585
3.6977249576101068,2.8259722084409176
1.8126773002213312,1.8126904344406556
1.9074813740894077,1.759117043528569
7.208316143793136,2.8993704639202815
8.265851209583673,2.401210770754757
3.447832358344832,6.864624580443698
2.1935698172528273,0.4693758042737617
8.740942038025313,4.527533312376105
3.851726853338807,0.5061878459266014
2.2614134031112765,4.918652315506933
2.657648127995592,3.517434386123158
7.190316499791866,1.6761146625073844
3.474481006374707,5.752362848548808
7.984787033677849,2.197976508289753
5.0586878425998885,6.047374747211591
6.69796604969347,3.0384679573291056
7.145903656493925,2.8860964119829653
4.3323795555700615,6.811496052014505
3.2313349151262543,7.964240111928715
6.956424399596117,3.535738039064031
2.968355876914676,6.5452005578981
2.2079062353987386,2.625458297421848
7.469900992843323,3.4564789348745277
2.9237635740904384,6.223217220616271
1.0397628743553788,1.7323990113272414
7.873593681136809,2.658495144042064
2.7091102302289154,5.954443501023146
6.577023800876577,4.196835449191346
2.5107857576064414,4.874671122521422
2.4567124085545338,2.9084525121444793
3.7064266997250135,0.43832976038199845
2.4039898231843657,2.692604155336097
6.8415325268021405,1.8740289804987558
1.788274533409635,4.176135333271695
3.0913821189296318,6.120241409169502
1.8965446175883782,5.4152559680464645
8.273404780621728,4.500936671372709
0.8978645056343271,1.2497399680679018
3.02213191663074,1.5267428889313361
1.4157066946262906,2.17316687166558
1.4559802227372072,2.1858029577288027
7.910137560247336,2.8232243203734217
2.7537774120375995,6.175320262131152
7.588906466130645,2.152629182488839
2.518150830480554,3.2184238851264206
1.754696661180877,6.484807961076512
6.714842943793942,3.1627709086937785
8.004194959774546,3.0375844750117937
8.077596771994175,3.476125620349531
2.285612388772038,1.4456723237914766
1.1432860015511102,2.3859779321945482
1.2883884562995813,1.3473517720276493
8.38480738538937,3.179107219423305
1.046957202237881,2.5252428869070638
2.2593330819907536,1.8958855565058523
2.1830137462954293,6.5666851578394825
2.2193013976181337,6.842913437286271
2.200394280276701,2.2771585675975805
3.7506270447807983,5.587164217426101
1.8242624897299904,2.285690057209397
2.221352639464015,2.661746599228819
7.985189491206088,2.7690730888638893
3.1528792544159225,6.037149238524919
7.947136161082147,2.0311870401900345
3.3041582808047707,6.488468596227058
2.4898080125989472,5.575202435998546
2.8664409945402216,2.8430416416279223
8.188491646486852,3.6166921551095736
7.784474532444354,3.5740338046367697
8.60559089331628,2.2622677406578995
3.1725190151372433,1.8193789596107715
1.1149320207951774,1.0430347007354634
3.1995069469686044,7.2619626238107795
1.322565025545276,0.7881222202513083
3.156676204078145,5.2173017779079744
1.873990644225743,5.3777466499273
6.968031280207157,1.963936982349107
8.461657701744432,2.837563691165606
8.934225649327846,3.2035366746409704
2.8663055357465166,6.117370949146658
9.240921580418018,3.092539707434287
8.09623650536952,3.4115510672469993
1.2075709398954493,1.5469618163177825
2.9438674308330826,4.671231253187207
0.7140134123510178,2.1477070868258434
2.807739681473492,5.700143353960322
3.5662015483643805,5.5500265792845855
2.036457471923051,1.4787197219153463
7.228061231535916,3.5488411679987513
8.658536467169531,3.058654373750723
3.467142548260771,5.712566327370352
4.238004161064049,7.436702138476417
7.9902025817224684,2.2821965028113347
1.189735103732461,2.251397866076219
7.5757939053020475,2.3657017341901247
3.748542714517969,7.017244075995327
7.779958642278685,1.158463068211532
5.048067630615035,5.92315208022028
6.022684399898169,2.3624837956236187
3.5163873449128604,7.730603778644368
8.569291902471111,2.1002863265297047
6.3460463199680985,2.9287039683897693
1.9832787248286814,2.0938619066470254
1.519489048064956,1.7666450001653786
2.077662039478432,2.7749159924263114
3.1777070173069704,5.617001102669218
3.2741802771021633,6.365402575323027
2.2404808889344454,8.105905651869913
6.6460282962281445,4.223640255568491
1.63148898323217,2.8456977809751325
8.415477211392938,4.2261911304020625
4.136403398391884,5.543402965000419
4.105727192830022,6.518967910071714
3.260906417793694,4.9991091388917575
3.505926191244417,6.778043559701384
6.629492376727298,4.08309789933233
3.745401188473625,9.50714306409916
7.319939418114051,5.986584841970366
1.5601864044243652,1.5599452033620265
0.5808361216819946,8.661761457749352
6.011150117432088,7.080725777960454
0.20584494295802447,9.699098521619943
8.324426408004218,2.1233911067827616
1.8182496720710062,1.8340450985343382
3.0424224295953772,5.247564316322379
4.319450186421157,2.9122914019804194
6.118528947223795,1.3949386065204183
2.9214464853521815,3.663618432936917
4.56069984217036,7.851759613930136
1.9967378215835974,5.142344384136116
5.924145688620425,0.46450412719997725
6.075448519014383,1.7052412368729153
0.6505159298527952,9.488855372533333
9.656320330745594,8.08397348116461
3.0461376917337066,0.9767211400638387
6.842330265121569,4.4015249373960135
