x1,x2,label
69.24972080941818,-45.24767543678453,C
-56.67576744386415,24.474810523868456,A
-37.920268454763,1.819412430233761,A
26.957854565208706,101.33288678302794,B
50.672726471396004,77.1409387791311,B
63.009111993073745,-49.56366914178745,C
30.148609444420497,81.50678209482749,B
-35.127876979867644,20.105411822127387,A
37.301099422912195,100.55086516186428,B
94.81002128224893,-25.967020085111333,C
42.978671866348854,89.74478618283237,B
63.29409446656093,-48.784340628172075,C
-61.798629871393715,1.0051178186120426,A
40.03575380927,104.46804055313976,B
83.71636231222529,-56.69101522862847,C
-61.63890875835307,-8.881814746652836,A
70.31154405596534,-45.3228947525283,C
-46.640597550863596,-4.714360364328492,A
59.549479599176166,-56.03426152039655,C
-59.89919125536437,-15.094501679160214,A
46.344714242223745,110.29225694285603,B
-59.42326231960578,-3.6314884881509775,A
-42.79158390465546,-0.3604707470633764,A
85.84567640813125,-47.60477032600194,C
41.79672804491571,102.98637503494365,B
37.73517891503732,101.89237690776635,B
-60.77371232016876,13.976610638138991,A
-35.967104950134086,-12.7744695394131,A
47.986452240567274,89.0846501555861,B
79.17778912160712,-36.73476550653547,C
45.58966771468546,83.6053069066759,B
-52.59366689060498,-3.285378550800816,A
51.72822655061291,-67.984481265132,C
-56.360510006284706,-3.6290965474859513,A
71.45152535568836,-42.90387379696693,C
20.00024910587743,112.29838112475315,B
-52.0428390476777,0.4036637771673739,A
-50.77313516813722,-3.1400438008576192,A
66.46358730906036,-43.12345143416188,C
-58.248068828451856,-17.15909574084205,A
-70.18512067094062,-7.715290261780021,A
46.900606339517566,105.70742129320418,B
57.66098154714203,96.63470068245775,B
-63.547721913077346,26.36029407576582,A
17.389602699173075,112.13896612139328,B
-60.41270720461363,-10.576352744810293,A
57.01698694258162,119.28650790717563,B
30.290034231510514,84.9504684043631,B
77.54441617090241,-35.66805724849134,C
77.81265197660709,-55.34585492149793,C
70.24583870343636,-48.30574583079143,C
-62.061644486440294,11.221781585676485,A
44.14515718540265,111.12347045646824,B
-44.83525103698644,4.206299986465016,A
73.5593866084464,-59.45221882995814,C
-52.367699128243395,3.5936685094552177,A
41.67992307545693,91.05224718524127,B
-45.84743877637759,-4.3283639047638705,A
52.40705473998409,111.07970280377945,B
61.78649128268066,-55.17068514022327,C
-49.57144373492838,-2.8088763187828043,A
-36.92086664633596,-6.636348366939663,A
70.50921200717865,-46.47153927940969,C
49.79893624155584,-51.192203449856734,C
80.96949106857619,-30.914881571017542,C
-53.603794681114735,-2.7934081572172946,A
-51.82269889814914,-4.671197145901516,A
87.58565712069004,-82.92379999529862,C
-73.76060114125922,-5.215929610061618,A
59.05226988906769,99.69774913076115,B
71.71108354672945,-55.18992794642679,C
36.76364124335816,74.89472747746879,B
27.41006703372543,108.81075780428023,B
68.86819990969151,-50.219537882953446,C
-48.57953540184866,-10.731535740536726,A
69.40188489359247,-48.30178598047777,C
-54.50150242792259,-5.40201584912933,A
66.59091196076187,-39.28526145759606,C
-57.651831017078436,-10.211045496426008,A
-43.55467795655104,3.0568079670194215,A
-65.54878314959785,4.678167219954911,A
35.56937387393149,85.19188423633898,B
76.44038690380395,-46.46423023596258,C
88.57524579473652,-52.262269422106094,C
40.27815060248085,84.20057086426135,B
68.2773330704365,-68.69381464867541,C
61.94788635915046,-55.367995014410496,C
66.81832689068341,-69.38200358715999,C
-43.47793047548652,-9.75953476171487,A
42.91332814861261,96.1053582206083,B
56.050246056619805,-41.75417301793477,C
-69.73691026330116,5.678970312176618,A
-53.217471945704034,6.960769571412005,A
22.130166853937496,105.93653337810319,B
30.211555412125588,104.12546756221306,B
70.06155178207933,-45.57450466524952,C
87.55454706126963,-38.0034591565892,C
-57.59797358296726,-10.048268173863352,A
25.086035284375686,98.38962227063585,B
85.1802749673752,-53.1876378496114,C
-50.62395495314915,1.8093440500533897,A
36.91570615257129,93.646141040361,B
-48.16147985832265,-1.3198601939999908,A
53.8155383327538,106.06441558567217,B
-42.559276012948324,-2.223380955876296,A
-56.5388614870783,-5.252255430100487,A
64.74755779814852,-53.15468628790936,C
35.21873740895821,104.03887199189474,B
71.54092688845687,-55.53820539411521,C
-27.214910830761507,6.244631637754548,A
-51.79149751303125,9.162280455107055,A
-51.951364340144,-2.8597029974488586,A
-38.2759230970663,0.6952573867559008,A
76.27229161697676,-53.3348618665825,C
48.05545166190033,95.12448747564586,B
79.04975120282246,-46.48991999865356,C
27.375589589342916,94.69020114574853,B
-69.59088116202015,7.899763227762197,A
-55.68850732258653,-3.000044361905083,A
-58.323000675809624,16.377035569316803,A
39.699944355957,105.85245315848721,B
59.020156345076074,-59.6526614386654,C
78.90247181598704,-38.18036594984405,C
28.86243882173896,94.50600552762688,B
68.90401274799378,-53.231782870676,C
36.58188352597553,108.59925782747445,B
41.78274858502941,119.77691107167125,B
35.82157665819956,99.39392181313168,B
-18.126536708093216,3.65720160152412,A
39.05989042092174,94.4475428013685,B
-55.075649005702715,-1.8630564627341017,A
39.63830037021706,91.03448918806583,B
37.995466079445144,115.22706937252056,B
38.01080958675156,89.69723526253046,B
-58.05719631445157,16.278608952700196,A
-56.18152755661323,-2.061702095057142,A
84.05746402523849,-47.721744861590096,C
80.56016679526894,-42.56547290545306,C
27.119385985171682,96.89526714646028,B
-42.16973673382373,-14.222797959192482,A
-43.080949994444495,-12.820175871066521,A
50.94484924767326,104.77058400854759,B
-55.50886410587257,20.283466937148248,A
63.85458048889407,-37.11032064625441,C
56.841504066865134,-48.27435679371346,C
21.96954735633511,96.30525144535073,B
61.90557828655837,-55.04767492314915,C
87.37112780923029,-37.38481197238325,C
-56.917804961626544,-17.98545997276375,A
85.50297258952159,-49.95957135933752,C
-42.50192265638576,-4.065518218421139,A
57.10820633497649,107.01696384720725,B
47.90080921855599,125.22550034389214,B
79.9989167445703,-57.94554724987354,C
-51.21594636283102,0.17401449775798314,A
49.966681309731165,103.26132932735709,B
26.87243839783158,95.96864038447538,B
-56.16433596157457,-5.250048143173701,A
40.684720881995936,92.59660229323714,B
-60.86880359683994,-0.752376756824434,A
-28.6413527550718,1.8122747028246957,A
29.023325478809898,112.10275576711184,B
52.61275869435637,88.04307011224574,B
56.57835913311544,99.4487602494202,B
45.46062106993205,88.4075605333172,B
38.26687539868638,95.27829767106181,B
69.47881907336797,-57.3926575352568,C
62.22465511642986,-51.159109429779626,C
65.01965437310537,-46.468668292506266,C
82.74300250262948,-62.62010983700944,C
-37.54057048883831,-14.393302559057982,A
53.60103288587531,91.2488857791339,B
58.31224743587498,98.45394607477999,B
-39.55427223126359,14.504262050781875,A
22.607452800558452,126.61504006898858,B
77.04799068113758,-50.8589945605621,C
-59.94166953084901,-1.410259643327002,A
86.76740949396356,-53.198941933739526,C
66.77195414039157,-79.88621512054127,C
-51.457510313014446,17.228332921943807,A
-47.31609786272009,7.122329006433378,A
43.40641411501099,97.40322608641074,B
-55.82889149569697,-23.021610274118313,A
66.14822752497962,-53.869982783658514,C
75.41920268318212,-49.477380943705576,C
83.82209148632917,-48.95188434438187,C
-36.93715029673099,-13.57691340105262,A
-56.92623863333767,4.796346256856922,A
-50.49943187238216,-5.843332467307664,A
-36.61587374368424,-0.8434474877297746,A
67.53661467323087,-39.75036442603686,C
-58.826223146458226,3.076426560705884,A
17.90510217671026,103.49937109231665,B
34.5480898176476,109.04757587518212,B
-48.22896968403105,-2.1579587349149785,A
41.55484074754132,89.36988436260651,B
41.15648612100806,91.46526277552174,B
60.70166110897436,-55.878838654171,C
45.90232334196044,111.8519443313442,B
73.41734741543911,-45.34351354400037,C
58.46232029484354,119.11857142904695,B
-37.936452202783244,14.290194741152614,A
70.97339012783088,-41.13724684692262,C
-48.49935329383801,-8.133296018374054,A
36.12815553862845,96.53338063210644,B
-66.67944635094891,-16.370955370158512,A
89.68432376243436,-53.499030248986,C
71.65719579577271,-32.833028597367935,C
40.82959259577356,122.65754313297204,B
37.86726814581411,96.6072702304426,B
34.34445641186865,98.51418494175597,B
32.25031120362238,92.93160653491353,B
69.44393621270605,-47.09316934241165,C
60.034858519112035,-45.27442595731266,C
34.9469311116414,99.52857911520583,B
39.48809335776542,101.22278453567489,B
32.642865333392955,104.8806199845108,B
69.87600995029142,-45.319110811623595,C
68.30029271309039,-59.00851673555357,C
36.87003656624684,100.76928068409156,B
-41.19383926647889,2.8363844425611395,A
31.587069517517147,112.29001893580563,B
-43.40609201185307,2.1716520378228683,A
66.5698950510434,-56.489637826644305,C
38.73872322979242,98.25087566903174,B
-47.2116215398319,10.188359371113364,A
58.68434244879943,84.68218039118227,B
-52.718421296209094,-14.03196452928679,A
75.7728989316389,-54.55322898074844,C
50.498347897757064,107.59644809358703,B
78.75734300208924,-59.8217888809289,C
